user id,count
460030257261766,2
460030257263510,10
460030257263913,18
460030257264033,0
460030257265063,2
460030257266440,12
460030257266460,44
460030257266772,0
460030257269191,1
460030257271001,3
460030257271149,6
460030257273064,7
460030257273554,29
460030257275206,0
460030257275915,0
460030257276003,6
460030257276237,8
460030257276957,1
460030257277239,0
460030257277943,6
460030257290451,20
460030257290613,6
460030257290713,8
460030257291946,2
460030257292126,3
460030257293644,15
460030257294227,0
460030257295192,25
460030257295366,0
460030257295634,2
460030257295701,5
460030257296590,3
460030257296609,0
460030257296730,3
460030257296912,7
460030257297075,2
460030257297717,0
460030257299633,6
460030257299793,1
460030257373173,3
460030257420291,0
460030257907105,0
460030257921271,0
460030259016614,0
460030259033101,0
460030259041326,1
460030259079162,1
460030259095666,5
460030259105512,1
460030259116317,0
460030259119113,27
460030259137739,1
460030259144629,1
460030259150911,7
460030259160150,5
460030259179676,1
460030259224636,3
460030259254577,0
460030259305039,0
460030259356271,2
460030259415257,0
460030259436154,0
460030259453043,6
460030259572961,0
460030259592496,21
460030259599404,1
460030259636201,0
460030259739142,3
460030259969911,9
460030260010245,2
460030260010373,12
460030260011270,5
460030260011295,0
460030260011509,2
460030260011579,6
460030260011761,14
460030260013176,14
460030260013691,0
460030260014397,0
460030260016115,2
460030260016215,1
460030260016239,10
460030260016290,3
460030260017230,0
460030260017441,2
460030260019015,0
460030260020267,0
460030260020519,2
460030260020617,2
460030260020734,0
460030260021060,4
460030260021065,9
460030260021602,8
460030260022213,6
460030260022249,2
460030260022441,5
460030260024795,3
460030260025371,1
460030260030333,1
460030260060661,29
460030260061133,0
460030260061314,3
460030260061459,10
460030260061515,11
460030260062797,4
460030260062995,0
460030260066045,0
460030260066221,0
460030260072753,1
460030260091363,8
460030260091471,2
460030260094277,4
460030260095104,6
460030260097100,0
460030260099321,8
460030260100265,1
460030260101019,4
460030260101173,9
460030260101201,2
460030260101794,4
460030260102131,8
460030260102467,8
460030260103493,27
460030260104062,1
460030260104501,0
460030260105579,1
460030260106291,1
460030260107530,4
460030260107969,2
460030260109671,0
460030260110471,0
460030260111117,1
460030260130076,8
460030260130962,2
460030260131622,6
460030260134329,0
460030260135574,4
460030260135591,2
460030260135913,1
460030260136533,3
460030260137154,15
460030260137493,1
460030260139270,0
460030260139363,1
460030260139425,0
460030260140660,17
460030260141121,7
460030260141334,6
460030260141646,0
460030260141691,15
460030260141953,10
460030260144456,9
460030260144612,17
460030260144952,15
460030260145565,0
460030260146141,11
460030260146521,0
460030260146734,7
460030260147740,6
460030260149071,0
460030260149306,1
460030260149524,3
460030260149639,2
460030260150122,1
460030260153666,14
460030260155113,1
460030260155710,6
460030260157054,6
460030260159161,7
460030260159431,5
460030260160635,0
460030260170491,18
460030260170969,6
460030260171051,7
460030260171412,21
460030260171569,3
460030260171704,28
460030260171715,4
460030260172445,0
460030260173209,6
460030260175751,8
460030260177031,0
460030260177162,2
460030260177797,0
460030260179260,6
460030260213122,0
460030260215256,0
460030260221333,0
460030260251106,9
460030260411514,0
460030260416791,2
460030260451079,1
460030260475476,16
460030260570134,0
460030260570407,2
460030260632219,1
460030260632915,0
460030260913406,2
460030260917913,5
460030260934141,0
460030260941973,0
460030260963529,0
460030260965101,0
460030261021724,0
460030261062305,0
460030261113470,0
460030261119566,4
460030261166160,0
460030261192050,0
460030261357173,2
460030261416652,0
460030261444395,1
460030261735300,1
460030261947021,0
460030262567302,0
460030262759753,0
460030263297472,5
460030263477161,1
460030263761024,0
460030265944213,0
460030266104152,9
460030266209059,0
460030266211317,5
460030266233139,3
460030266577402,0
460030266719957,6
460030267126756,2
460030267165511,2
460030269221762,0
460030270069356,5
460030270507114,0
460030271376721,0
460030271704501,0
460030271743577,12
460030271902911,0
460030272113139,0
460030273151374,13
460030273210153,0
460030273704191,0
460030274091212,2
460030274114116,1
460030274941567,7
460030275106959,0
460030275167719,1
460030275616344,4
460030276100931,6
460030276102936,3
460030276103709,0
460030276114060,0
460030276114536,6
460030276116000,0
460030276119192,20
460030276123436,0
460030276156161,6
460030276159699,7
460030276162212,0
460030276237214,0
460030276437300,0
460030276477966,4
460030276490129,8
460030276725374,0
460030276741752,0
460030276939177,6
460030276963134,14
460030276995732,4
460030276999616,9
460030277106427,1
460030277114710,0
460030277220220,6
460030277220271,11
460030277221169,1
460030277221564,16
460030277221916,2
460030277222702,33
460030277223333,0
460030277224627,2
460030277225317,7
460030277225537,2
460030277225621,1
460030277229517,2
460030277229914,0
460030277231027,16
460030277231922,18
460030277232197,18
460030277232534,7
460030277232670,1
460030277232904,23
460030277234412,0
460030277234555,3
460030277234767,3
460030277236411,12
460030277237960,10
460030277239546,17
460030277239944,0
460030277263319,5
460030277270025,3
460030277270452,0
460030277270473,0
460030277270511,25
460030277271314,3
460030277273727,4
460030277274617,1
460030277274931,2
460030277276423,4
460030277277691,3
460030277279211,17
460030277279271,9
460030277279716,13
460030277290752,0
460030277291034,0
460030277291133,13
460030277291164,2
460030277291459,10
460030277291674,0
460030277292001,11
460030277292115,2
460030277293501,8
460030277293621,0
460030277293664,5
460030277294107,7
460030277295011,1
460030277295242,0
460030277295514,13
460030277297220,3
460030277297291,4
460030277297440,1
460030277299119,0
460030277299264,15
460030277299722,0
460030277630515,14
460030277631777,3
460030277674476,2
460030277679314,0
460030277915204,1
460030277942765,0
460030277996135,0
460030279429639,12
460030279479531,0
460030290051519,11
460030290111037,0
460030290162313,1
460030290176556,7
460030290243721,0
460030290300113,2
460030290300926,7
460030290301322,1
460030290301391,1
460030290303715,4
460030290305749,3
460030290309435,1
460030290310251,3
460030290310256,1
460030290310277,8
460030290311452,5
460030290314427,0
460030290316961,3
460030290317110,0
460030290319075,32
460030290319767,0
460030290320256,1
460030290325000,4
460030290326161,5
460030290326279,2
460030290327631,2
460030290332115,24
460030290332356,2
460030290332420,3
460030290332446,0
460030290333161,1
460030290334071,6
460030290334510,3
460030290335991,0
460030290336113,16
460030290336507,1
460030290341554,0
460030290342231,3
460030290346310,0
460030290347104,1
460030290347119,0
460030290347413,1
460030290350759,2
460030290351199,76
460030290351932,1
460030290352261,4
460030290352431,5
460030290353924,25
460030290355193,59
460030290355261,1
460030290355922,4
460030290356225,89
460030290356405,0
460030290360437,0
460030290361375,2
460030290363353,2
460030290365510,0
460030290370461,1
460030290371012,0
460030290371164,0
460030290371530,12
460030290372709,1
460030290373114,10
460030290373171,2
460030290373224,0
460030290374329,3
460030290374595,0
460030290375353,1
460030290377162,0
460030290377944,0
460030290379026,0
460030290390112,8
460030290390655,4
460030290391376,12
460030290391771,8
460030290394404,0
460030290395025,5
460030290396107,19
460030290474699,0
460030290560353,17
460030290572139,4
460030290611516,1
460030290613214,2
460030290614612,1
460030290959272,4
460030291209007,2
460030291276352,0
460030291311211,2
460030291340011,6
460030291604141,15
460030292551165,2
460030293201471,5
460030295304749,0
460030295551426,10
460030295741311,0
460030295903112,0
460030296121336,7
460030297096504,10
460030297595661,22
460030297661155,1
460030300073175,3
460030300440327,2
460030300553593,2
460030301796171,0
460030301954471,0
460030303019537,0
460030303019597,0
460030303105014,3
460030303262736,0
460030303999132,7
460030304194502,0
460030305120919,0
460030306116719,1
460030306164243,0
460030306203164,3
460030307122777,4
460030307123454,0
460030307132197,22
460030307200172,14
460030307201497,0
460030307202273,0
460030307202291,6
460030307202690,18
460030307203020,10
460030307203162,4
460030307203549,0
460030307203925,7
460030307204452,6
460030307204591,4
460030307204929,0
460030307205646,26
460030307205717,16
460030307206114,3
460030307206264,10
460030307207127,18
460030307207622,1
460030307209471,4
460030307209621,4
460030307210510,38
460030307210574,5
460030307211105,30
460030307211301,8
460030307211504,4
460030307211533,46
460030307211565,2
460030307212006,15
460030307212113,56
460030307212271,29
460030307212914,12
460030307213441,3
460030307213564,23
460030307213767,3
460030307213960,0
460030307214147,1
460030307214413,0
460030307214446,6
460030307214995,3
460030307215012,0
460030307215715,7
460030307216406,3
460030307217069,4
460030307217202,11
460030307217207,1
460030307217664,0
460030307217723,12
460030307221011,2
460030307221191,24
460030307226321,10
460030307229021,7
460030307229039,5
460030307229411,3
460030307229545,6
460030307229603,1
460030307229620,2
460030307230152,2
460030307230419,1
460030307230524,5
460030307231016,0
460030307232154,4
460030307233505,3
460030307233794,0
460030307235530,2
460030307239917,2
460030307241046,7
460030307241139,25
460030307241492,0
460030307242557,18
460030307243197,14
460030307243303,1
460030307243911,11
460030307244012,4
460030307246144,13
460030307246305,0
460030307249432,0
460030307249629,0
460030307250322,0
460030307250736,2
460030307251122,7
460030307251244,1
460030307251274,21
460030307251375,27
460030307251414,6
460030307251911,6
460030307252131,2
460030307252279,3
460030307253014,2
460030307253546,2
460030307253714,5
460030307254496,5
460030307255110,0
460030307255553,0
460030307257601,1
460030307257631,1
460030307257636,1
460030307259610,7
460030307260241,9
460030307261033,44
460030307261469,9
460030307261511,2
460030307261656,23
460030307263292,0
460030307263542,7
460030307264797,3
460030307267112,2
460030307267445,2
460030307267461,0
460030307267661,0
460030307267956,12
460030307269014,13
460030307269424,0
460030307269607,2
460030307270004,2
460030307271155,1
460030307271425,12
460030307271517,26
460030307271542,5
460030307271724,9
460030307273077,1
460030307273149,0
460030307273956,0
460030307274117,8
460030307274211,2
460030307274665,2
460030307275240,3
460030307275992,9
460030307277236,1
460030307279292,0
460030307279592,4
460030307279734,1
460030307290031,1
460030307290107,4
460030307290204,0
460030307290324,0
460030307290512,4
460030307291532,1
460030307291633,2
460030307293193,1
460030307293301,5
460030307294414,24
460030307294906,12
460030307295410,0
460030307296377,0
460030307297192,0
460030307527103,2
460030307610591,8
460030307610676,2
460030307610699,2
460030307610971,1
460030307616161,0
460030307622196,1
460030307623196,0
460030307646027,0
460030307674294,5
460030307674557,26
460030307901017,5
460030307902452,7
460030307911153,15
460030307952650,0
460030307953655,0
460030307996225,3
460030309166512,15
460030309476530,0
460030360031401,4
460030361051340,3
460030361102720,1
460030361111931,0
460030361131710,1
460030361145737,0
460030361150223,1
460030361173190,0
460030361405374,0
460030361474522,0
460030361569163,3
460030361696221,0
460030361710296,3
460030362653221,0
460030363770255,0
460030363915432,64
460030364043904,0
460030365139659,3
460030365160001,8
460030365259990,0
460030365293541,4
460030365457279,0
460030365496709,2
460030365597625,6
460030365617111,0
460030365961217,0
460030366201121,2
460030366531315,0
460030366995500,5
460030367403147,0
460030367512376,0
460030367900365,6
460030369792115,16
460030400539115,4
460030401115723,0
460030401766113,0
460030401901225,4
460030402125966,2
460030402712372,0
460030404019251,3
460030404043552,1
460030404139726,0
460030405161144,0
460030405504051,2
460030406011422,0
460030406022409,0
460030406141446,2
460030406664275,0
460030406741494,0
460030407377613,3
460030407414592,3
460030409015337,10
460030409266644,3
460030409433461,9
460030409619759,0
460030409671451,5
460030409773351,0
460030421091100,4
460030421095249,0
460030421129255,3
460030421152413,0
460030421196406,1
460030421217111,5
460030421361330,2
460030421413577,6
460030421415152,12
460030421469526,15
460030421617143,1
460030421732177,3
460030421971140,0
460030424473599,2
460030426050631,5
460030426694369,9
460030429003293,0
460030429651455,3
460030430474049,4
460030451039911,0
460030451066504,3
460030451124531,3
460030451156073,1
460030451214006,3
460030451401377,1
460030451401926,5
460030451405099,0
460030451610015,5
460030451627170,1
460030451666101,6
460030451673902,2
460030451717291,0
460030451907159,6
460030452709964,4
460030453401337,0
460030453423941,0
460030454549177,0
460030454570991,1
460030454705104,0
460030454906174,1
460030456114132,15
460030456196264,0
460030456941761,1
460030459074271,0
460030459110145,1
460030459267151,0
460030459579711,20
460030459721274,0
460030459909430,0
460030470016997,0
460030470064419,1
460030470069511,3
460030470111254,2
460030470145557,1
460030470157733,1
460030470166039,2
460030470193745,0
460030470202636,1
460030470205219,0
460030470217317,1
460030470279433,25
460030470344915,12
460030470453339,1
460030470461315,0
460030470597612,0
460030470600052,0
460030470619300,0
460030470622561,1
460030470657950,0
460030470694153,0
460030470715201,0
460030470716111,11
460030470919654,2
460030470977250,2
460030471004950,0
460030471114662,0
460030471125205,2
460030471139677,4
460030471155717,2
460030471173323,0
460030471205203,0
460030471239145,0
460030471315477,0
460030471416173,3
460030471433459,4
460030471443674,0
460030471461215,0
460030471462447,2
460030471526759,0
460030471563199,2
460030471633443,2
460030471647437,0
460030471662237,2
460030471669166,0
460030471696113,0
460030472077214,0
460030472163355,6
460030472531632,0
460030473191501,5
460030473299721,0
460030473624911,1
460030473676617,0
460030474111092,3
460030474113009,14
460030474114167,9
460030474147906,0
460030474154105,0
460030474161713,2
460030474161934,1
460030474207451,0
460030474233635,0
460030474271661,0
460030474595012,0
460030474616514,0
460030474656425,0
460030474666590,1
460030474916430,10
460030476011405,0
460030476116476,9
460030476161313,10
460030476173636,4
460030476241599,1
460030476290413,3
460030476295532,0
460030476300606,0
460030476339674,2
460030476517711,0
460030476997149,0
460030479030161,4
460030479102704,0
460030479109710,3
460030479117119,4
460030479156611,2
460030479195797,0
460030479204114,8
460030479409536,13
460030479510170,1
460030479513139,1
460030479515369,4
460030479519627,0
460030479562770,5
460030479667903,21
460030479670912,7
460030479700131,12
460030479756011,22
460030479900193,0
460030479941725,1
460030479975607,0
460030531159111,0
460030531194010,1
460030531199717,0
460030531243017,14
460030531253497,15
460030531291105,2
460030531399574,4
460030531411401,9
460030531413410,1
460030531457405,0
460030531479093,4
460030531551011,1
460030531563410,1
460030531565511,3
460030531722179,4
460030533001142,13
460030533001204,5
460030533021262,0
460030533032237,0
460030533041161,1
460030533051715,6
460030533062300,5
460030533263924,4
460030533265493,5
460030533321939,0
460030533535565,2
460030533606116,8
460030534566447,0
460030534704915,0
460030535399117,0
460030535544356,0
460030535590119,31
460030535639090,0
460030535770536,0
460030535790372,0
460030536011151,0
460030536014011,3
460030536721265,0
460030537001711,2
460030537100157,3
460030537100731,12
460030537100763,8
460030537100949,19
460030537101043,5
460030537101294,9
460030537103711,1
460030537104024,2
460030537104053,17
460030537104141,12
460030537104409,4
460030537104414,1
460030537104440,0
460030537105041,5
460030537105747,26
460030537106199,9
460030537106675,11
460030537106723,9
460030537107391,0
460030537109225,7
460030537109360,0
460030537109366,12
460030537109464,6
460030537109611,9
460030537109904,0
460030537110162,11
460030537110390,8
460030537110461,0
460030537110691,20
460030537110994,2
460030537111056,26
460030537111431,26
460030537111721,22
460030537112577,12
460030537113191,15
460030537113470,13
460030537113942,7
460030537114320,11
460030537114395,9
460030537114604,10
460030537114677,2
460030537115456,3
460030537116153,7
460030537116639,0
460030537117124,57
460030537117492,25
460030537117672,7
460030537117740,1
460030537117974,14
460030537119153,12
460030537119341,10
460030537119352,3
460030537119397,5
460030537119542,1
460030537130739,4
460030537131692,39
460030537131945,6
460030537132191,37
460030537132541,32
460030537134164,8
460030537135953,1
460030537139342,0
460030537139516,6
460030537139762,0
460030537140167,7
460030537141264,6
460030537141551,15
460030537143547,10
460030537144310,0
460030537144697,6
460030537145342,4
460030537145463,3
460030537146173,8
460030537146736,9
460030537147266,12
460030537147751,0
460030537149023,3
460030537150255,0
460030537150371,20
460030537150607,0
460030537150795,4
460030537151227,0
460030537151512,4
460030537151591,7
460030537151973,8
460030537152159,14
460030537153642,4
460030537153700,2
460030537153796,10
460030537153919,8
460030537154190,0
460030537156931,3
460030537156995,0
460030537157039,11
460030537157119,13
460030537157577,7
460030537159931,10
460030537161902,0
460030537161951,3
460030537162423,17
460030537162933,10
460030537164435,4
460030537165119,14
460030537165797,0
460030537166312,13
460030537166740,22
460030537166949,0
460030537167017,6
460030537167259,2
460030537169126,3
460030537169271,5
460030537169326,18
460030537171134,4
460030537171411,23
460030537171657,25
460030537171694,14
460030537171991,21
460030537172374,23
460030537173155,13
460030537173390,1
460030537174093,8
460030537174175,1
460030537176134,0
460030537176592,19
460030537177412,32
460030537177522,10
460030537177942,1
460030537179174,6
460030537179295,6
460030537179353,14
460030537179360,1
460030537190377,11
460030537191221,11
460030537191515,22
460030537191621,1
460030537192160,16
460030537192963,7
460030537193313,18
460030537193559,4
460030537194075,4
460030537194765,4
460030537195956,28
460030537196556,6
460030537196740,4
460030537197753,7
460030537216423,0
460030537224310,0
460030537233411,2
460030537245252,10
460030537261631,13
460030537262592,3
460030537263413,4
460030537270427,3
460030537365442,2
460030537622733,0
460030537632357,4
460030537640342,1
460030537640602,0
460030537695125,8
460030537911342,1
460030537930766,0
460030537936793,1
460030539375396,0
460030539540191,5
460030539773773,2
460030561021509,3
460030561074776,1
460030561135614,8
460030561715059,0
460030563295933,0
460030563412129,1
460030564419233,0
460030565992927,8
460030566347599,6
460030567311109,0
460030567411319,9
460030569001332,3
460030569001657,0
460030710040240,0
460030710060113,0
460030710071626,4
460030710101919,0
460030710111334,49
460030710114117,5
460030710116611,4
460030710176191,19
460030710196471,5
460030710201551,3
460030710207979,3
460030710210052,4
460030710231404,2
460030710271510,0
460030710352391,0
460030710513115,4
460030710521134,8
460030710610422,6
460030710611136,38
460030710611217,1
460030710611276,7
460030710611756,23
460030710613256,0
460030710613291,11
460030710613766,0
460030710614125,0
460030710614162,14
460030710614331,14
460030710615070,8
460030710615759,7
460030710616075,5
460030710616245,16
460030710616449,9
460030710617199,5
460030710619100,4
460030710619242,20
460030710619291,5
460030710660033,5
460030710661132,0
460030710661577,0
460030710661941,0
460030710662102,1
460030710662526,1
460030710663674,2
460030710664057,6
460030710664293,2
460030710665251,0
460030710666992,6
460030710667610,3
460030710669505,0
460030710714942,1
460030710799101,1
460030710927427,0
460030710997190,0
460030711719774,0
460030713226971,2
460030713451104,5
460030714590507,0
460030715029205,1
460030715100207,2
460030715101691,3
460030715102109,1
460030715102664,3
460030715105212,1
460030715105921,3
460030715107160,1
460030715107294,0
460030715109105,7
460030715109121,7
460030715109173,2
460030715109324,2
460030715109771,0
460030715110166,9
460030715110235,1
460030715110295,6
460030715110477,3
460030715111207,1
460030715111239,1
460030715111279,3
460030715111743,15
460030715111763,21
460030715112137,23
460030715112703,25
460030715112775,6
460030715112920,6
460030715113422,2
460030715113777,12
460030715114137,4
460030715114174,9
460030715114256,0
460030715114317,3
460030715114452,12
460030715114496,2
460030715114532,7
460030715114663,0
460030715114911,14
460030715114957,13
460030715116099,11
460030715116215,1
460030715116509,5
460030715117370,2
460030715119769,4
460030715120014,0
460030715120170,0
460030715120239,1
460030715121292,1
460030715121933,9
460030715122096,25
460030715122267,36
460030715124960,3
460030715125219,0
460030715126991,0
460030715127147,1
460030715127416,16
460030715127527,4
460030715127634,1
460030715127697,0
460030715127979,10
460030715129217,8
460030715130193,36
460030715130194,10
460030715131023,1
460030715131110,32
460030715131142,8
460030715131420,5
460030715131713,14
460030715132326,8
460030715132712,8
460030715133210,8
460030715133537,4
460030715134470,3
460030715135163,2
460030715135222,2
460030715135729,8
460030715136123,15
460030715136349,0
460030715136753,17
460030715137002,3
460030715137452,2
460030715137931,2
460030715139195,12
460030715139603,0
460030715139760,10
460030715140171,4
460030715140177,1
460030715140557,0
460030715141066,21
460030715141503,2
460030715141742,40
460030715141900,0
460030715141991,1
460030715143370,1
460030715143534,0
460030715143977,13
460030715144014,5
460030715144666,4
460030715145049,5
460030715145060,0
460030715145414,32
460030715145607,0
460030715146661,10
460030715147249,6
460030715149153,5
460030715149336,11
460030715149445,0
460030715149624,7
460030715150203,39
460030715150215,0
460030715150234,4
460030715150321,14
460030715151590,2
460030715152610,1
460030715153310,4
460030715154312,0
460030715155945,5
460030715157499,3
460030715157530,9
460030715159557,2
460030715159979,4
460030715160166,12
460030715161359,8
460030715161395,4
460030715161421,3
460030715161640,4
460030715161691,7
460030715161972,1
460030715162457,0
460030715162501,3
460030715163763,9
460030715164201,3
460030715164231,6
460030715164276,3
460030715164293,1
460030715164723,2
460030715164902,1
460030715164922,2
460030715165471,7
460030715165696,4
460030715165976,2
460030715166025,0
460030715166174,6
460030715166644,6
460030715167931,1
460030715169142,1
460030715169425,4
460030715169729,7
460030715169750,4
460030715170126,3
460030715170266,6
460030715170715,1
460030715170945,4
460030715171242,8
460030715171294,7
460030715171310,26
460030715171707,3
460030715171752,6
460030715172106,6
460030715172232,5
460030715172330,23
460030715172636,4
460030715173341,18
460030715173713,2
460030715174113,11
460030715174174,2
460030715174679,5
460030715175009,6
460030715175971,8
460030715176137,6
460030715176539,0
460030715177671,26
460030715177931,7
460030715179056,18
460030715179220,3
460030715190364,3
460030715190609,0
460030715191463,3
460030715191615,3
460030715191727,1
460030715193312,10
460030715195643,2
460030715197102,1
460030715197333,3
460030715197914,11
460030715199715,19
460030715199979,16
460030715211516,0
460030715214106,1
460030715217939,3
460030715266625,10
460030715297463,0
460030715412965,8
460030715425451,0
460030715495551,0
460030715670191,0
460030715675977,14
460030715679441,0
460030715710735,0
460030715715111,21
460030715797294,12
460030715913113,3
460030716011122,24
460030716011162,20
460030716011422,3
460030716011479,2
460030716011572,28
460030716011934,0
460030716014316,1
460030716015425,0
460030716015554,3
460030716016216,0
460030716016972,0
460030716017192,2
460030716019130,0
460030716019521,0
460030716019615,6
460030716019651,2
460030716020313,1
460030716021145,3
460030716021399,32
460030716021467,16
460030716021537,0
460030716021900,0
460030716021922,1
460030716022071,30
460030716022431,0
460030716023069,23
460030716023937,2
460030716025031,2
460030716025072,0
460030716025171,0
460030716026950,16
460030716027572,6
460030716027942,9
460030716029027,8
460030716029179,12
460030716029559,4
460030716029655,2
460030716054197,3
460030716060291,2
460030716060414,0
460030716060426,2
460030716061415,18
460030716061423,6
460030716062059,7
460030716062671,1
460030716063209,1
460030716064056,0
460030716064571,21
460030716064741,0
460030716065504,6
460030716066905,0
460030716090671,2
460030716090997,1
460030716091296,5
460030716091363,19
460030716091562,1
460030716092201,1
460030716092221,8
460030716092357,27
460030716097011,21
460030716331211,10
460030716331526,1
460030716335193,4
460030716335345,1
460030716339210,0
460030716364403,15
460030716400595,2
460030716401431,24
460030716401534,5
460030716401957,0
460030716402202,3
460030716402444,0
460030716402577,6
460030716402642,0
460030716402969,6
460030716403016,4
460030716403905,4
460030716404139,9
460030716404222,4
460030716405511,15
460030716407199,1
460030716407203,1
460030716407671,2
460030716407742,11
460030716430396,3
460030716430754,11
460030716431424,1
460030716431551,3
460030716431970,2
460030716433043,1
460030716433900,2
460030716434394,6
460030716435634,0
460030716435943,1
460030716436092,0
460030716440106,0
460030716440194,1
460030716441035,4
460030716442142,12
460030716444034,17
460030716450426,1
460030716450436,0
460030716451475,2
460030716451652,1
460030716451759,1
460030716451973,15
460030716453596,8
460030716453904,0
460030716453910,1
460030716454044,4
460030716454154,13
460030716454430,6
460030716454779,4
460030716455509,1
460030716455632,4
460030716456191,2
460030716456721,3
460030716457125,4
460030716459160,12
460030716459473,27
460030716459495,19
460030716459951,2
460030716470137,12
460030716470511,1
460030716471095,28
460030716471604,0
460030716471956,8
460030716472009,2
460030716472549,2
460030716472762,2
460030716472917,0
460030716475112,5
460030716477356,0
460030716479247,11
460030716593551,0
460030716721791,0
460030716756203,7
460030717014077,0
460030717075771,0
460030717076446,2
460030717096639,0
460030717119906,1
460030717124345,0
460030717141547,0
460030717149921,2
460030717153221,21
460030717211553,9
460030717244010,9
460030717267134,0
460030717290702,0
460030717295016,22
460030717313614,34
460030717411519,1
460030717413254,0
460030717526302,0
460030717551397,3
460030717557433,10
460030717559116,0
460030717567639,3
460030717595114,0
460030717636317,0
460030717929417,12
460030717991109,0
460030717991722,0
460030730100516,0
460030730100910,3
460030730101115,2
460030730101257,2
460030730101649,0
460030730101976,4
460030730102076,1
460030730102261,6
460030730103651,20
460030730109153,8
460030730110209,5
460030730110411,28
460030730111006,17
460030730111210,26
460030730112999,4
460030730113027,0
460030730113035,21
460030730113205,0
460030730115009,19
460030730115020,8
460030730117064,2
460030730117519,7
460030730117661,6
460030730117910,29
460030730130107,2
460030730130303,0
460030730131517,25
460030730131791,13
460030730132020,3
460030730132303,0
460030730132912,0
460030730133205,3
460030730133272,2
460030730134224,12
460030730134239,6
460030730134507,2
460030730136319,3
460030730136701,2
460030730139512,15
460030730140153,24
460030730140566,5
460030730140747,0
460030730140933,0
460030730141141,4
460030730141731,30
460030730142799,12
460030730143117,8
460030730143412,1
460030730144293,6
460030730144394,0
460030730145715,0
460030730146934,9
460030730147407,5
460030730147469,0
460030730147566,0
460030730149160,12
460030730149213,14
460030730149247,28
460030730149549,0
460030730149645,0
460030730149970,17
460030730151090,3
460030730151677,13
460030730152167,9
460030730154161,13
460030730159066,15
460030730160122,0
460030730163007,7
460030730163045,16
460030730163094,1
460030730164400,10
460030730164797,3
460030730166067,1
460030730166167,6
460030730167111,5
460030730167319,23
460030730167360,12
460030730167577,1
460030730167951,6
460030730167959,6
460030730170426,1
460030730171754,7
460030730173142,17
460030730173656,1
460030730173661,3
460030730174536,22
460030730174731,1
460030730175000,8
460030730175222,0
460030730175679,24
460030730176057,5
460030730176069,10
460030730176091,5
460030730177122,6
460030730177436,16
460030730177470,9
460030730191114,4
460030730191742,0
460030730192150,9
460030730192510,0
460030730192521,0
460030730196220,1
460030730196666,13
460030730199951,0
460030731001279,0
460030731006172,5
460030731025211,0
460030731051509,0
460030731059670,5
460030731100571,1
460030731101005,3
460030731111212,0
460030731117091,0
460030731120109,14
460030731125121,0
460030731130139,20
460030731140291,0
460030731144933,3
460030731177504,2
460030731177795,0
460030731191141,4
460030731192269,0
460030731195593,0
460030731227156,0
460030731251659,9
460030731254995,2
460030731271521,12
460030731276900,4
460030731291263,0
460030731293051,5
460030731293406,4
460030731300577,0
460030731301112,15
460030731301699,4
460030731302112,7
460030731304494,1
460030731304717,5
460030731305071,1
460030731305443,4
460030731306092,2
460030731307234,6
460030731310930,0
460030731310933,2
460030731311296,5
460030731311311,40
460030731311661,41
460030731311764,11
460030731312161,1
460030731312526,5
460030731312530,3
460030731312963,0
460030731313173,3
460030731313723,1
460030731313741,8
460030731313921,7
460030731314170,8
460030731315116,23
460030731315146,10
460030731315156,14
460030731315223,16
460030731316173,11
460030731316304,5
460030731316943,15
460030731316951,32
460030731317440,2
460030731317915,3
460030731319430,7
460030731319573,5
460030731320330,0
460030731321049,10
460030731324202,0
460030731327294,0
460030731329155,0
460030731330134,4
460030731330145,13
460030731331043,5
460030731331153,19
460030731331766,0
460030731331911,10
460030731331927,16
460030731331947,0
460030731331970,8
460030731332419,12
460030731333240,9
460030731333529,1
460030731333670,1
460030731333910,0
460030731334123,5
460030731334924,0
460030731339164,7
460030731339576,3
460030731339599,0
460030731339977,0
460030731340762,3
460030731341621,19
460030731342112,1
460030731342714,2
460030731342941,1
460030731342976,1
460030731343105,0
460030731343193,4
460030731344625,6
460030731345919,4
460030731349059,4
460030731349144,19
460030731349401,4
460030731349767,6
460030731350111,3
460030731350540,0
460030731351105,16
460030731351162,3
460030731351191,13
460030731351755,3
460030731352441,0
460030731352932,2
460030731354267,11
460030731354347,1
460030731355793,0
460030731356117,0
460030731356799,1
460030731359230,7
460030731360043,7
460030731360402,4
460030731360674,5
460030731360679,15
460030731361107,18
460030731361162,33
460030731361255,8
460030731361299,0
460030731361312,0
460030731361577,7
460030731361611,33
460030731362153,3
460030731362166,37
460030731362210,2
460030731362425,0
460030731362525,9
460030731363162,7
460030731363746,1
460030731364360,17
460030731364611,1
460030731365020,3
460030731365921,18
460030731366059,2
460030731366104,14
460030731366164,6
460030731366941,3
460030731367067,2
460030731367077,2
460030731369721,1
460030731370120,22
460030731370213,2
460030731370454,0
460030731370567,13
460030731370676,3
460030731371292,0
460030731371332,6
460030731371666,3
460030731371730,1
460030731372463,1
460030731372621,5
460030731372751,6
460030731373112,3
460030731374633,4
460030731375377,3
460030731376915,1
460030731377179,1
460030731377350,4
460030731377356,10
460030731379357,4
460030731379424,0
460030731379594,0
460030731390257,1
460030731390311,13
460030731391411,6
460030731391679,4
460030731392461,4
460030731393541,2
460030731393737,0
460030731394444,0
460030731394699,1
460030731395093,1
460030731395334,7
